time,T_Cu1,T_Cu2,T_Inco1a,T_Inco1,T_H25a,T_H25b,T_Inco2,T_Inco2a,T_Cu3,T_Cu4
61,100.273458608136,97.9098757477352,94.8304128025322,84.2429306840721,77.2875623938474,73.6111997212316,63.0807879276656,54.0719488977837,50.7180163204376,48.9501703473373
62,101.15323643321,99.8669437277461,90.9683718859067,86.4138316160636,76.0166422611303,72.9539777040495,63.699219202808,54.8270714774185,51.346312383779,51.0956155615753
63,101.368124112449,95.8335097944134,91.7388874912164,87.0565518507817,74.1589996353479,73.5469060517576,61.8255664710933,53.7856661311269,50.2600222122907,51.1861846086975
64,102.004235523134,100.231447252981,92.5195224977575,86.9391878387601,77.6518527098649,72.8749242777177,62.0353863143307,54.3103820234816,50.9971865046447,50.2677760700527
65,98.1908357817767,95.8383572732019,93.2152589507595,85.8253026477401,75.7449766221265,71.1577771086861,61.3191449686271,55.5394854237513,50.2418704506818,51.1437373967398
66,101.470384081928,96.8916937787626,94.7069395235462,86.0803783175817,76.9936095940271,72.864176515124,61.9181355411024,56.1192632984687,50.2040492360228,49.5766263528988
67,98.4470668711103,99.1955377383198,91.5429016679488,87.2011187263107,74.8041881508568,72.7979931593007,62.6292073495407,54.6811109522219,51.0548783901631,51.0030378555426
68,97.6448719125772,98.2963841205387,95.0191881182065,85.1521290798029,77.3539440257978,73.1101443167124,62.6404077938769,53.8172826303352,50.5183553282664,48.7509140594083
69,98.1369359623837,97.6254598722931,92.5451678183413,84.5485137556507,77.7335275192475,73.0384340021587,61.4415560596816,56.247338865905,49.6814837230338,49.9582000486341
70,98.1686784314651,96.8023497915351,94.1753033153207,86.0193109119402,77.2508013864401,71.5116721597864,61.3233887155979,55.0593256534156,50.0205682690873,49.1186868681696
71,98.1415547985176,95.9936826221149,92.9719123487197,84.5905115390609,77.1888986771617,72.2234188019988,62.2190711916624,56.2789188919898,51.886243707112,49.5374802171308
72,102.176298965138,96.7833579873353,92.0735535353981,85.9949315526081,75.8638334077343,73.1888938351936,63.5871388713684,54.6799647541929,51.1957102881145,49.1784386455202
73,98.8661502757788,96.1545113469486,92.5417251239465,83.5479794707603,77.0097137935762,72.4820107351799,61.5784957873104,55.6879529399591,51.096719335434,50.2322673419572
74,102.213396279943,96.8894352386974,93.8736949392905,87.6042244717337,76.503556062698,73.8730459716342,62.57833223825,53.8357653758314,50.2526752900071,50.3940200298862
75,100.690752507358,95.8756041799925,94.7972870863178,84.2443120143869,76.5900765605821,71.0611845582082,61.417466347853,55.2062620691951,49.4771552581129,49.6224067322465
76,101.862654104406,99.4065553131036,94.6786099761493,85.9644094362014,75.6875704495411,73.7316574385022,63.7381621446799,54.7131222780863,50.873634646843,48.8842336185888
77,99.3353661909945,100.088594222442,91.1742037319171,84.8611397271851,77.0694234609918,73.1835469228566,63.4408762344671,54.7294485688391,49.520384623231,48.8679200776872
78,98.681009524962,96.4056457430641,91.1083598934671,86.4505520576384,75.0071246601268,71.5103144066625,62.8161979390125,56.4366689414766,50.0999562228961,48.8896445229213
79,98.4365911905662,98.7908992882537,94.703368365869,83.5076503863009,74.4088400003167,72.7538809474528,62.2768245115028,55.8808182454725,49.9127211703417,48.9287799890516
80,100.228246324635,95.5299038048872,93.590026410331,83.6799130064983,76.5566830041768,72.1684787636018,62.5989914704559,54.7347390890651,50.5688528568187,48.7891888623866
81,98.7755822752519,98.3528316380484,90.7469143546481,87.3648503641967,76.5061543491773,70.9719498481843,63.8483322049396,55.5628703590814,51.3788611453589,51.1841975181366
82,99.0291180390398,98.6128564766636,92.9065464665921,83.780822423812,76.5308671054079,72.4986108028013,63.9115316884754,54.9661680376399,51.0225972507394,50.586991802328
83,97.5777430926692,95.5226518155305,94.7192930042776,84.8324825627434,77.0870609121752,74.0257087194808,62.6436175544087,55.4131666950624,50.2289747909554,50.6309640368409
84,100.437440469145,95.3576907102119,92.3591536005543,85.6664999769481,77.9835941227706,72.1257562779052,62.7456167089275,56.4729058790368,50.1719138749856,48.8332840203278
85,102.312791554526,96.038589725522,91.9265396976962,84.4754970159729,78.0542467241788,72.6708161373445,63.9426503464888,55.5267370717797,49.6302703779959,49.0440152928258
86,101.749238370954,99.5593126231601,91.6594499230911,85.7474813850158,77.9043176382831,70.9408510506998,62.9100171979058,54.2445996494785,49.8681317416768,49.4032581747033
87,97.5397014854239,96.693018600285,91.508037139269,86.7699710885959,76.7679903181219,71.2682206377587,63.5322614816117,56.1450375866108,51.2609985372678,50.9833950047827
88,100.670127695705,97.9436984595621,92.3433279250298,85.6660494667656,78.0036005592129,71.1402389504139,63.1779335410697,55.8375011476391,49.659578967987,51.1801528441973
89,99.2964556758653,97.8980718897001,93.3417284252216,87.4245577020167,74.9182832947804,70.6891540283785,62.5809007735726,54.135045888699,51.7597622217248,51.2351847155292
90,98.0702980763942,98.1207051731257,91.8275603881695,84.0700051093737,75.7780445865589,71.5473424434041,61.8013025107763,54.2816387756239,50.5225685130899,49.6169656581369
91,100.204089631943,96.9743475122513,93.474160449527,85.2273286040198,74.6211887254222,71.3977553704936,63.0044017505568,54.6577110872076,49.6356437305748,49.4807553389208
92,99.5821069162201,97.368022003263,94.3220504654009,84.6466003747006,76.5415407422892,71.8667171216981,61.6963580148737,55.0086155271216,50.8841719828694,49.2181185178985
93,100.085492487044,97.3731929045342,91.0692499190781,86.0097401737417,77.3052381866283,71.0593178315926,61.7407625541713,55.2994186433605,51.5425488847132,50.6078708407966
94,101.930614381861,100.158793161241,93.9755952417029,83.6091446630868,75.1850769693509,74.1910571714832,63.8263295446129,54.6012588990706,50.3147327800518,50.5450468067115
95,98.2469795413718,95.6306687760445,93.6025327103907,83.7283239807918,76.124681691924,72.4389923275117,61.5207180169994,56.1289777659061,51.4113872811507,49.222236813781
96,99.673382613308,97.2878560949725,92.7960016811994,84.8402328161128,74.8746260720545,71.9874514251351,63.1529732558586,56.0329994892338,51.230167416182,49.8348445115051
97,97.7951940412126,99.2187374361773,94.926385389436,83.8818086390422,75.6611798250119,71.4910772339071,62.5023570132335,54.600858668143,50.9327087069917,48.863982838583
98,99.4051502847271,98.2553180264994,91.0416852545623,84.1908485423561,77.4862864283919,71.909942587807,63.054002281247,55.5460589302594,50.3904687492125,50.3886836899524
99,101.111847341892,96.8640747056208,93.3782654272823,85.0538695233475,76.5600347772213,72.0369042608899,63.447512720176,54.1272446228212,50.4332723910246,50.7026055222616
100,97.9755961446999,99.7604652755203,91.6811996393189,83.6374218504944,77.4496051857287,73.9482688003896,62.0880733679357,55.6977200808718,50.5208193403297,50.9072510630539
101,100.835951987207,95.806650663041,90.7473933101612,86.5050348125769,76.9548921520394,72.3910364364689,61.2736501781274,54.807787183385,50.5075441755958,50.7133821795829
102,98.9820027718626,96.9116817308655,93.2923255004352,86.2162676083755,77.9286563067144,72.8050624362506,63.7602035380695,55.6980227385517,49.9902300999355,49.8337307568086
103,100.4928138202,99.689198825111,94.5122216002913,84.2177725884526,74.7497383244435,70.6190527028493,62.3000193866413,54.6654006563202,50.6946992637988,49.6195531174136
104,98.2592599490104,98.5672208914576,93.1876609941055,83.7403512209478,75.1915648372925,72.7316424671415,63.2171527091685,55.7296209348104,49.536500727445,48.8884713756481
105,99.6818855334076,98.7000345112388,94.5034023783758,85.2166527276936,76.1128302977037,73.4205787019637,63.9534692993943,54.9386365881645,50.8674126441469,50.7986036064718
106,97.5634115026254,97.6707273359603,91.5542422917885,85.459578580689,77.3508476552529,72.9869136751414,62.0055734825527,54.933833292485,49.5601857490101,49.0151008455231
107,98.6451147339649,96.0441587366755,93.489322973667,84.3462563816079,77.9379719973074,72.5220185191552,64.2764357666479,54.4238866031223,51.6470557569195,48.7651851163299
108,98.8183982677399,100.003755465745,91.4121101540167,87.2024582661653,74.6256800884824,73.6007551902504,63.7647623239969,55.8537372223671,51.6160621491435,49.4376058813709
109,100.0569261603,99.6700819187677,91.9495808048347,86.0409373773505,75.0541424792321,74.0971727013401,63.630985558535,56.1160097336048,50.2933681920455,51.1069282620574
110,98.5754244405593,97.4934165774705,90.690923320018,83.5807690348097,76.1506828039514,71.7495787169881,63.2095097166212,56.4124506898411,51.9052299584464,50.4356483200405
111,99.2305489544802,99.4375390968205,93.865055000021,87.3339402991516,77.4534015991563,73.5012572860985,62.8562976040419,55.2740874247193,51.8564798210959,49.714145987074
112,101.23908545564,96.9448120382963,95.0300660281922,85.423507761731,76.5368967406612,71.6487573358865,62.3648715538858,54.3880376942146,51.9423474398044,50.8923657239556
113,99.5680972659264,97.152854190874,94.0870458693971,83.7337164510398,77.4174019041917,70.6711527037096,63.7316250279452,55.5200894427099,49.8359137784333,50.4370622198393
114,97.7787628077466,99.2420946111295,94.123469536649,83.9411664201918,75.1837373275853,70.9592759030142,63.0208638414987,54.4026966805075,49.4435214953033,50.270242295224
115,99.4501407068003,95.8411475418299,93.1266709976167,87.7616858074974,77.1071712528535,71.8098301431287,63.6059019373467,54.9891330934626,50.0653551613362,49.8485645925592
116,99.8724197025821,100.009969468226,91.9189336148417,87.1969611307466,76.9015084524617,71.7269641879979,64.2527748027445,56.212079044799,50.3141301387195,51.1532130072383
117,101.626603582386,95.3631162810606,91.7465968045464,86.1225821022429,74.5638788684466,70.6865319562736,63.6280347435964,55.0413819007948,50.0278210253033,50.8072662457262
118,99.0182178556856,96.8005869450939,91.9396029850995,83.6046749723074,77.3681012049376,71.2095920631439,63.8314833645307,56.4131548053889,51.3526351432485,48.7762485798902
119,101.608950696595,95.59319703216,95.0849388610898,84.870877284545,78.3303725463582,72.2309469899432,62.6801118613037,54.887265920173,50.0091135401966,49.1040418366959
120,100.328398816459,97.5214407467271,91.6819403262156,85.4763090095538,75.0301982249684,73.4007621698773,63.8979991032747,55.7856060638041,50.5732717292271,49.9570245887071
121,97.7719080843317,99.2189684893734,93.1070992989628,83.9151686520409,75.919324826822,73.0918078283386,62.2052096169041,55.48308715015,50.0941573769719,50.2015460836325
122,98.8000709038375,99.8238921234434,91.563288533558,85.936539957959,75.2720609810979,73.2130554874298,61.8025861834068,54.1361611309564,50.313104843108,49.4824724099778
123,100.445517756011,97.9644929620617,92.6278644363153,84.8875970808433,77.2732290151174,72.2910431436002,62.7095818081274,54.9967954373274,51.7256512710136,49.8471674139428
124,99.8986680771923,99.2889684013572,91.2721205654755,85.4216781660991,75.2228688967758,73.9558706702503,61.2574104913087,56.4119798642321,49.4687044692577,49.7456629673875
125,98.4932530849224,98.1085408283583,92.356827843508,85.967443301539,78.3159898565426,74.208828905146,63.7555414771701,54.0115983752047,49.7717444566712,49.093263701529
126,98.6950633112414,99.0290530785574,94.2993409140209,83.8141942096623,74.6090544871712,74.0053312613301,61.9891365673345,54.9190724428837,50.4203774723564,51.1319042716122
127,101.400967396158,95.4024256770687,94.3890787522979,83.7396783019241,74.6967244981355,72.2996466905374,63.2856109638804,54.5231535332556,51.5677322297682,49.6501116655755
128,100.586549595796,97.6889235352249,94.8120706812134,84.7831741217636,77.619895252196,73.9061195118909,63.6509356757515,54.4878710818217,49.9772796905626,50.8424435181839
129,98.2206439980381,96.5816239576088,93.1235897268153,85.7288221379521,77.8323981853996,72.0286955150364,63.299917953062,54.8451777680527,51.807643225844,48.8533393142118
130,101.080660100854,96.8633297782722,94.4132403840633,85.901136817196,76.7106883832072,72.8135346983607,63.2027324783151,56.4113223189951,51.8952964898357,49.8095764701309
131,99.5075321432445,100.086164774241,93.904870581593,84.5299005366012,77.4292799006596,72.65929860123,61.9063379355661,55.2469864978928,50.3880259391809,48.9390949253459
132,99.811926837939,96.3788132033077,90.8139595341307,87.4040415954645,76.5328348300749,73.693863499247,62.6595673822259,56.07775793161,51.9335218572987,49.5345371932896
133,101.036410032527,97.9030084256691,91.2915412772822,87.031889395702,76.7870126412167,71.662125437414,64.0995445068743,54.8267802739334,49.7462137054203,51.1149566286001
134,99.5060527302847,96.4608283578341,91.6977973530199,85.3999798200333,75.2766470838469,73.0334810314709,61.9189026604197,55.1263237845989,51.3659078171264,50.8862586362969
135,97.5719270028453,98.1316235494325,91.7600651248917,87.7018326692684,76.4724477972506,72.8126432929747,61.818791876848,56.4864907505442,50.9055386963048,49.183827794801
136,97.8732022079161,100.239929413138,91.4692250931426,87.245691603675,73.9156602717805,73.859595938558,60.9230758414299,54.1788616348509,51.0109855075023,50.0897089723082
137,100.455340874733,96.0180277140378,92.0342995472762,86.534896080226,73.7444207802083,72.7799446326888,61.6748296229723,53.7783792743154,50.6653608896606,49.4872230149103
138,99.7300076013713,100.077477353379,92.5200697398512,89.6443658577006,74.7874811305997,72.8655044051187,59.7505276485014,55.2477641175044,49.954056210423,51.0071803855558
139,102.133103012419,96.0577357455881,95.9622021532662,88.5139639114734,75.9278772146135,72.3097451853326,60.1054917942359,55.6074571610899,49.7275060499601,48.9534685232392
140,97.9744667789338,96.4135816674878,93.3587296832363,87.9909401249473,76.9410180804842,71.9570406810204,58.4795703796483,53.1553731165934,50.9380121188885,50.7186872499954
141,99.3770939182333,98.7214702830452,93.3286876631586,91.4526758403549,76.140897032587,72.6112809585078,57.8846844944496,54.4419483640332,51.3321499126989,49.1860212361252
142,100.229994320134,96.2337403190829,94.0089635674648,88.0753185678674,76.2062504963761,72.8376429444844,58.2796510121967,52.9246678176509,50.9718621699497,50.5499698793571
143,98.0583918700738,96.0546748870725,93.6773564305268,89.9543122176496,76.2628658641674,73.4808074143204,57.8344440033886,54.2705330731376,50.4508393827907,49.3300166530706
144,102.022316172061,98.939345410729,95.964357545938,92.2102377232759,76.6702377173916,75.1320504276874,59.6364985490951,53.9784352921054,51.6277391537375,49.2678437070003
145,100.666384993003,95.8838920792766,94.1956443940622,90.9130159412211,76.1564295297774,71.5882429986273,59.561757053258,52.3298032647197,50.7218165813937,49.2903302738113
146,102.027058217434,100.63138218489,93.1808246139015,90.898339294932,75.635341657994,74.0739150882398,56.7999410738249,54.2729260964435,49.7891220206536,51.1916763624023
147,100.652764697483,98.4816043558892,95.6072435290817,90.3601932016316,74.9332714874289,74.780963363616,58.3268611699794,54.7120488483251,50.932623123622,49.7046225159454
148,97.5711413843626,97.7052037657497,94.4408973497781,90.951345014305,77.2178315418872,74.6288664603072,56.6441619949627,53.1923274109094,50.0077580498633,50.3382222411176
149,99.0823889338354,99.3762352418209,94.5442228006892,92.5521424438356,74.6264807405324,71.8868229441079,57.6749035838421,52.9034277324919,51.0811786667248,48.8664100976263
150,98.0593536916817,100.591659964762,93.2018594578468,90.2021481625056,75.6339482731802,74.9457694978437,57.8929062485129,52.0787516097098,51.7038662342033,49.3301709487654
151,100.647315655209,97.8395888241035,97.0602894116034,89.5992194157334,76.5066589622296,73.0580175826885,58.7622139268292,52.5185880041463,49.8617003101254,50.9371009473958
152,97.8035472394876,99.3941091896958,95.1572048893228,90.5424590841576,74.6754698319607,74.6492646992,58.0970084581982,53.4403808769857,51.5275088668414,49.9003563701522
153,100.869974610189,98.9703550588037,93.3852234571039,89.9124310957764,76.9176576663831,74.6088179368143,56.9941154442961,53.4732429352517,50.9301946845759,48.7576589353929
154,99.8871954329324,99.8443239655906,97.3695966002039,90.7355672180025,75.7617406283017,72.7412444015923,58.8376117230574,52.5277641226158,49.4115154395908,49.9123531902248
155,99.0277290129949,98.9601213941038,94.4285416966253,91.6087416484206,77.1745973776754,73.7533617386454,58.4164891153083,53.5815094481649,49.7889637390789,50.8101797329017
156,100.081664911335,97.9149347742519,96.0440300983956,91.2221610626699,75.0655548662376,74.6102081936921,57.8062269652589,51.9897198284735,51.5237151123069,50.9297139292541
157,101.035141249288,100.267960805646,96.2997978177603,90.5747507136983,77.2827578125774,71.5219334823395,58.7528321224329,54.3194473840362,50.3751690674008,49.5026863151982
158,101.568054916517,97.2026739482657,94.1172028720593,92.826736045858,77.2604719043505,71.7293156531895,57.2151301149358,52.0577873860739,51.3892280963449,49.3400130171966
159,99.0790417000437,100.03015216192,97.7695575741032,90.2409181041125,75.9808494075635,72.8314668262071,57.1165111454333,52.6924576522886,51.1278236289673,50.8289456568226
160,99.0565109061487,101.026932072196,96.3795395891405,90.7180880185226,74.149030748092,72.0014816918836,57.9166587199706,53.5290850143153,49.2082683940163,49.8443815146711
161,99.2248843555277,97.5099365818582,95.8048177721478,91.2752866619332,75.1581884836591,71.5837092580243,56.3780087935167,53.1335727927993,51.1046000591336,50.0177182659468
162,100.831524465472,99.6341541032191,97.3867196711385,89.214698889265,74.8200486237595,74.329755683025,57.2027932359229,53.2015363491666,50.8897741469363,49.213686444332
163,101.805358149297,99.4168847264208,95.9091214805319,90.004470468676,74.7893599521392,72.6667791020963,56.6567520884448,52.79531817773,51.3477654560831,49.1287464349544
164,101.308896271277,98.1925704197371,93.3597786510043,89.5044346637688,74.6458047096326,74.4682596546896,58.4463367114575,53.8280340858825,50.6234226161666,51.0170140683878
165,101.879187883225,98.6105434099365,95.5769303785453,89.4279849949452,73.7995597582741,72.1131223661273,58.1923652415876,52.534402635944,50.7380437655392,51.2318747588779
166,101.856177486902,100.839741218595,97.1430369475153,93.0522279263391,77.1801769289983,73.9599682169281,58.050523080272,53.5068596142444,49.4395827793533,49.7252035983436
167,98.3639520152766,100.865212509298,96.8078991614474,89.1528349429079,75.5227376937312,74.6962621982374,58.7376346428334,54.2304141235741,49.6979091473205,50.8170263765175
168,101.751119911146,99.7838658316822,96.0329615264943,92.840389480912,76.001443242473,74.2670809867162,58.4690384802249,52.6588393510554,49.2507317351412,51.135144205463
169,102.297941881468,98.0707190830705,93.3450759757378,91.3353959851549,75.0123128107746,72.3379383571519,57.6852304202081,53.9401909352809,50.2796235952901,50.9846051483802
170,101.351034945691,96.3749883734654,96.7456563962521,89.5472249155625,77.5862049812517,72.8169742353374,56.1509753258935,53.8712853848791,49.9821654143639,50.8525156382698
171,101.875076753188,99.0559574539141,95.465265730678,91.275062604676,77.5534953767505,72.8372982257596,56.3788235246749,52.1097364256002,49.8830785117011,50.4582103936256
172,97.8370673818416,98.9692765374001,96.4766991356149,91.7799829712864,77.4857267014543,72.4910547292892,57.5878451225155,52.1974736396555,50.4103341281061,49.1794906536058
